Type,Title,Location,Bedrooms,Bathrooms,Space,Price
iVilla,10%dp own i villa with roof in Mountain View,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,279 sqm,"529,400 EGP"
Twin House,Twin House 561 SQM gold cliff new giza -----------,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",3 bedrooms,3 bathrooms,561 sqm,Ask for price
Chalet,For sale chalet with prime view -Amwaj North Coast,"Amwaj, Al Alamein, North Coast",2 bedrooms,2 bathrooms,108 sqm,"3,000,000 EGP"
Apartment,Apt for sale 160 m in Mountain View iCity October,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,2 bathrooms,160 sqm,"320,000 EGP"
Apartment,Overlooking kingsrange golf apartment in Westridge,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",1 bedroom,2 bathrooms,105 sqm,"2,900,000 EGP"
Apartment,Apartment for sale in R7 | New capital city |OFFER,"Armonia, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,140 sqm,"2,430,000 EGP"
Apartment,apartment district 5 160m for sale semi finished,"District 5 Residences, El Katameya Compounds, El Katameya, New Cairo City, Cairo",3 bedrooms,3 bathrooms,160 sqm,"3,500,000 EGP"
Duplex,Penthouse for sale in O west with 35%DP|Orascom,"O West, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,152 sqm,"1,612,500 EGP"
Apartment,2 bedroom S Lux Central ACs Cairo Festival City,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2 bedrooms,2 bathrooms,136 sqm,"5,960,000 EGP"
Apartment,APARTMENT FULLY FINISHING IN MIVIDA FOR SALE,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,"5,900,000 EGP"
Villa,XV RESALE IN SODIC EAST READY TO MOVE STAND ALONE.,"Sodic East, 6th District, New Heliopolis, Cairo",3 bedrooms,3 bathrooms,251 sqm,"4,790,000 EGP"
Twin House,Ready To Move Twin House At Solana Fully Finished,"Azha, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,185 sqm,"4,850,000 EGP"
Townhouse,Townhouse for sale in palm hills golf extension,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",3 bedrooms,3 bathrooms,337 sqm,"5,692,754 EGP"
Apartment,"Pay 806,000 and deliver your 2bed flat in Azzurra","Azzurra Resort, Sahl Hasheesh, Hurghada, Red Sea",2 bedrooms,1 bathroom,87 sqm,"2,015,000 EGP"
Chalet,Finished chalet on the sea with 5% DP North Coast,"Bo Sands, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,131 sqm,"3,000,000 EGP"
Chalet,Ground Chalet Direct Pool 4th Row At Telal Sokhna,"Telal Al Sokhna, Al Ain Al Sokhna, Suez",2 bedrooms,2 bathrooms,110 sqm,"3,000,000 EGP"
Villa,Luxury villa in El Gouna first phase First row sea,"Sultan Bey, Al Gouna, Hurghada, Red Sea",6 bedrooms,6 bathrooms,900 sqm,"65,000,000 EGP"
Apartment,apartment for sale at palm parks compound,"Palm Parks Palm Hills, South Dahshur Link, 6 October City, Giza",2 bedrooms,2 bathrooms,153 sqm,"3,250,000 EGP"
Chalet,Chalet for immediate delivery in Porto Sokhna,"Caribbean Bay, Porto Sokhna, Al Ain Al Sokhna, Suez",2 bedrooms,1 bathroom,98 sqm,"1,400,000 EGP"
Apartment,apartment for sale in village gate palm hills,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",1 bedroom,1 bathroom,88 sqm,"2,100,000 EGP"
Villa,villa for sale at mountain view (view pool) 10% DP,"Mountain View, Ras Al Hekma, North Coast",4 bedrooms,3 bathrooms,170 sqm,"575,000 EGP"
Villa,4 bedrooms | Lagoon view | Private pool,"Sabina, Al Gouna, Hurghada, Red Sea",4 bedrooms,3 bathrooms,200 sqm,"17,700,000 EGP"
Chalet,Chalet ground floor in la Vista 3 Ain sokhna,"La Vista 3, La Vista, Al Ain Al Sokhna, Suez",2 bedrooms,2 bathrooms,120 sqm,"2,700,000 EGP"
iVilla,iVilla in Mountain View October Park|272m,"Mountain View October Park, 6th District, 6 October City, Giza",3 bedrooms,3 bathrooms,272 sqm,"4,950,000 EGP"
Apartment,Unit for sale at a special price in Al Rehab City,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",2 bedrooms,1 bathroom,99 sqm,"1,800,000 EGP"
Chalet,Chalet for sale in la vista 5 in ain el-sokhna,"La Vista 5, La Vista, Al Ain Al Sokhna, Suez",2 bedrooms,1 bathroom,110 sqm,"2,100,000 EGP"
Penthouse,The Lowest In Market Penthouse (Family House) PHNC,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,202 sqm,"3,700,000 EGP"
Apartment,Apartment for sale ready to move 22% down payment,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,155 sqm,"740,000 EGP"
Duplex,Duplex for sale in Andalusia 485 m with facilities,"2/2, Al Andalus District, New Cairo City, Cairo",4 bedrooms,3 bathrooms,485 sqm,"2,200,000 EGP"
Apartment,Apart For sale in waterway- New Cairo,"The Water Way, North Investors Area, New Cairo City, Cairo",2 bedrooms,3 bathrooms,175 sqm,"3,300,000 EGP"
Chalet,chalet redy to move moutain view ras el hekma,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,115 sqm,"2,400,000 EGP"
Apartment,Apartment for sale in palm hills new cairo .,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,173 sqm,"2,758,069 EGP"
Villa,Villa for Sale at Karma Heights Prime location .,"Karma Heights, 26th of July Corridor, 6 October City, Giza",5 bedrooms,7 bathrooms,"1,147 sqm","9,000,000 EGP"
Apartment,ِشقة للبيع 195 م بالنستقبل سيتي | Hassan allam,"HAP Town, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3 bedrooms,2 bathrooms,195 sqm,"410,000 EGP"
Apartment,Apartment For sale in Stone Residence 175 m - Lake,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,175 sqm,"1,285,000 EGP"
Apartment,for sale Superlux in Makram Obeid branches,"Al Sheikh Ahmed Elsawy St., 6th Zone, Nasr City, Cairo",4 bedrooms,2 bathrooms,240 sqm,"1,900,000 EGP"
Apartment,Apartment sale amberville New Giza- view lake,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",3 bedrooms,3 bathrooms,226 sqm,"4,982,000 EGP"
Penthouse,2 Bedroom Penthouse in Azzurra Sahl Hasheesh,"Azzurra Resort, Sahl Hasheesh, Hurghada, Red Sea",2 bedrooms,2 bathrooms,189 sqm,"3,300,000 EGP"
Apartment,HAP TOWN Apartment Hasan Allam Under Market price,"HAP Town, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2 bedrooms,2 bathrooms,138 sqm,"1,663,000 EGP"
Villa,standalone in pk2 palm hills extension new cairo,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,400 sqm,"10,999,997 EGP"
Villa,villa 195m|fully finished|in fouka bay north coast,"Fouka Bay, Qesm Marsa Matrouh, North Coast",4 bedrooms,3 bathrooms,195 sqm,"1,200,000 EGP"
Villa,Arabella Park Super Lux 1050 sqm Villa for Sale,"Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,5 bathrooms,820 sqm,"30,000,000 EGP"
Villa,villa with the old price in hydepark open view,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,319 sqm,"7,000,000 EGP"
Duplex,Roof Garden Duplex| Ultra Superlux |Smart Home|,"Trio Villas, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,155 sqm,"2,600,000 EGP"
Villa,standalone villa for sale at Hyde park (classic),"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,3 bathrooms,350 sqm,"10,250,000 EGP"
Apartment,Modern Apartment for Sale in iCity: 140 Sqm,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,140 sqm,"256,500 EGP"
Penthouse,For Sale Penthouse Lavista Cascada North coast,"La Vista Cascada, Al Alamein, North Coast",4 bedrooms,3 bathrooms,180 sqm,"6,000,000 EGP"
Apartment,Tiba Gardens Apartment for sale237M fully finished,"Tiba Gardens, Northern Expansions, 6 October City, Giza",4 bedrooms,3 bathrooms,237 sqm,"1,896,000 EGP"
Villa,Standalone villa for immediate sale in Palm Hills,"Palm Hills October, Cairo Alexandria Desert Road, 6 October City, Giza",6 bedrooms,6 bathrooms,320 sqm,"8,950,000 EGP"
Townhouse,TownHouse| instalment next to AUC attractive price,"Eastshire compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,261 sqm,"6,187,000 EGP"
Villa,Villa for sale at Allegria sodic semi finished.,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,638 sqm,"17,000,000 EGP"
Twin House,HOT DEAL| Twinhouse Fully finished | Swimming pool,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,350 sqm,"12,500,000 EGP"
Hotel Apartment,HOTEL apartment for sale prime location,"I business park, Downtown Area, New Capital City, Cairo",1 bedroom,1 bathroom,60 sqm,"2,500,000 EGP"
Duplex,"DP15%, own a lodge + installments over 7 years","Wadi Jebal, Soma Bay, Safaga, Hurghada, Red Sea",3 bedrooms,3 bathrooms,188 sqm,"1,400,000 EGP"
Hotel Apartment,The lowest Hotel Apartment at The Address Beach,"Marassi, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,97 sqm,"7,500,000 EGP"
Apartment,Six west – Sodic west- Beverly Hills - sodic,"Sodic West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",2 bedrooms,3 bathrooms,158 sqm,"4,600,000 EGP"
Apartment,Superior Ground Floor For Sale in Almaza Bay.....,"Almaza Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,130 sqm,"6,300,000 EGP"
Apartment,From Owner Apartment Ready To Move In Address East,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,122 sqm,"1,900,000 EGP"
Villa,Own ville with 15% d.p fully finished with ACs,"Fifth Square, North Investors Area, New Cairo City, Cairo",5 bedrooms,4 bathrooms,233 sqm,"1,410,000 EGP"
Apartment,"Apartment 180 m, main facade, first floor","Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,180 sqm,"1,395,000 EGP"
Twin House,Modern and luxurious Twinhouse in Almaza Bay for,"Almaza Bay, Qesm Marsa Matrouh, North Coast",5 bedrooms,5 bathrooms,233 sqm,"14,000,000 EGP"
Chalet,For Sale Chalet Sea View in Amwaj North Coast,"Amwaj, Al Alamein, North Coast",2 bedrooms,2 bathrooms,135 sqm,"3,279,000 EGP"
Chalet,chalet for sale in Mountain view el sahel bahry,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"2,600,000 EGP"
Chalet,1 Bedroom Chalet in Marassi Greek .,"Marassi, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,72 sqm,"2,100,000 EGP"
Land,"In the second district, land for sale ,area 737 m.","Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",737 sqm,,,"2,350,000 EGP"
Chalet,"Ground 3BDS Chalet phase1, Direct Crystal Lagoon","Bo Islands, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,135 sqm,"3,300,000 EGP"
Duplex,Duplex roof corner | over clubhouse Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,317 sqm,"6,200,000 EGP"
Apartment,Apartment for Sale 216 m Moustafa Kamel,"Mostafa Kamel Tunnel, Mustafa Kamel, Hay Sharq, Alexandria",3 bedrooms,3 bathrooms,216 sqm,"3,700,000 EGP"
Villa,Crystal Edition | Garden villa | prime location,"katameya coast, Qesm Ad Dabaah, North Coast",4 bedrooms,4 bathrooms,215 sqm,"12,000,000 EGP"
Apartment,studio for sale in sahl hasheesh on 6 years,"Bay View, Sahl Hasheesh, Hurghada, Red Sea",Studio,1 bathroom,50 sqm,"834,900 EGP"
Apartment,Alborouj ready to move Superlux 2 bedroom Apart .,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",2 bedrooms,2 bathrooms,135 sqm,"1,900,000 EGP"
Apartment,For sale chalet 88m on the pool in Marina,"Golf Porto Marina, Al Alamein, North Coast",3 bedrooms,1 bathroom,53 sqm,"833,000 EGP"
Twin House,For sale 2 twin house 475m next to some in Karma4,"Al Karma 4, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,475 sqm,"6,500,000 EGP"
Chalet,Chalet sea view in La Vista Ras ElHekma,"La vista Ras El Hikma, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,150 sqm,"5,250,000 EGP"
Apartment,210 m ready to move view pool installments 9 years,"Isola, Hadayek October, 6 October City, Giza",3 bedrooms,3 bathrooms,210 sqm,"2,588,000 EGP"
Apartment,Apartment For sale Mivida boulevard central park,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,217 sqm,"4,800,000 EGP"
Twin House,Twin house for sale in Layan Residence new cairo,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,326 sqm,"7,300,000 EGP"
Apartment,Own your unit with installments over 9 years,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",1 bedroom,1 bathroom,85 sqm,"3,000,000 EGP"
Chalet,FinishedChalet in Gaia Al Sahel installments8years,"Gaia, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,122 sqm,"3,074,000 EGP"
Penthouse,penthouse for sale fifth square with instullment,"Fifth Square, North Investors Area, New Cairo City, Cairo",3 bedrooms,4 bathrooms,179 sqm,"3,300,000 EGP"
Apartment,Apartment for sale in Azad compound - New Cairo,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,179 sqm,"3,850,000 EGP"
Duplex,Finished duplex+ AC/S and kitchen ONLY 250.000 D.P,"Monte Napoleone, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2 bedrooms,2 bathrooms,161 sqm,"250,000 EGP"
Villa,New Launch|Villa with private beach5%DP|BEST OFFER,"Mazarine, New Alamein City, North Coast",4 bedrooms,4 bathrooms,368 sqm,"900,000 EGP"
Apartment,Apartment for sale at hyde park new cairo 145 m,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,145 sqm,"2,500,000 EGP"
Apartment,Live and invest in the new city of Alamein,"Latin District, New Alamein City, North Coast",2 bedrooms,2 bathrooms,120 sqm,"2,500,000 EGP"
Duplex,Duplex + Garden Super lux Beverly Hills sale,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,200 sqm,"4,600,000 EGP"
Villa,Separate villa resale High Fully Finished,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",4 bedrooms,4 bathrooms,390 sqm,"11,500,000 EGP"
Townhouse,RESALE townhouse 237m N AZZAR1 WZ a very good deal,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,237 sqm,"3,790,000 EGP"
Twin House,mivida twin house ultra modern with ACs kitchen,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,320 sqm,"12,800,000 EGP"
Villa,Villa 1200m + Installments at Palm Hills Katameya,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",8 bedrooms,8 bathrooms,"1,200 sqm","13,000,000 EGP"
Townhouse,pay 0% over 8 years and own your villa in azzar,"Azzar 2, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,4 bathrooms,205 sqm,"8,550,000 EGP"
Villa,Little Venice - Al Sokhna | Villa For Sale,"Jaz Little Venice Golf, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,170 sqm,"9,225,000 EGP"
Apartment,Apartment with garden Eastown parks - New Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,4 bathrooms,188 sqm,"4,725,000 EGP"
iVilla,Beautiful Villa with lagoon view in New Cairo,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,255 sqm,"580,000 EGP"
Apartment,1 bedroom apartment in Ocean View El Gouna,"Abu Tig Marina, Al Gouna, Hurghada, Red Sea",1 bedroom,1 bathroom,85 sqm,"4,200,000 EGP"
Villa,Standalone Villa | Royal Meadows | Huge garden,"Royal Meadows, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,328 sqm,"6,500,000 EGP"
Chalet,Sea View 3 Bedrooms Chalet 10% DP and Installmnets,"Smeralda Bay, Sidi Heneish, North Coast",3 bedrooms,2 bathrooms,160 sqm,"5,700,000 EGP"
Chalet,Chalet 82 m + garden in Cali Coast Ras El Hekma,"Cali Coast, Ras Al Hekma, North Coast",2 bedrooms,1 bathroom,82 sqm,"2,182,000 EGP"
Villa,Fully furnished villa resale 5 bedrooms+ pool view,"Al Patio 5, El Patio, El Shorouk Compounds, Shorouk City, Cairo",5 bedrooms,5 bathrooms,400 sqm,"8,000,000 EGP"
Villa,Standalone villa for immediate sale in Palm Hills,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",6 bedrooms,6 bathrooms,320 sqm,"1,160,000 EGP"
Twin House,Twin House for sale -Uptown Cairo - Eleva,"Eleva, Uptown Cairo, Mokattam, Cairo",4 bedrooms,4 bathrooms,280 sqm,"9,250,000 EGP"
Chalet,Chalet prime location 95 meter overlooking sea,"Marassi, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,95 sqm,"4,850,000 EGP"
Apartment,KAYAN\ Ground W Garden 125 M \ Zayed \ Installment,"Kayan, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,2 bathrooms,125 sqm,"2,200,000 EGP"
Chalet,TELAL NORTH COAST-PRIME LOCATION-185K DOWN PAYMENT,"Telal Alamein, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,123 sqm,"3,500,000 EGP"
Apartment,Resale 3 bedroom Sea View North Edge Tower Alamein,"North Edge Towers, New Alamein City, North Coast",3 bedrooms,2 bathrooms,172 sqm,"4,500,000 EGP"
Villa,Villa for sale in West Gate Hills Compound,"West Gate, 6 October Compounds, 6 October City, Giza",4 bedrooms,5 bathrooms,772 sqm,"14,000,000 EGP"
Apartment,Boulevard | Fully Finished | Over Water Features,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,239 sqm,"7,940,000 EGP"
Villa,Standalone Villa 1300m In Swan Lake -Hassan Allam,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",6 bedrooms,7 bathrooms,"1,298 sqm","37,000,000 EGP"
Apartment,Apartment for sale 225 m. el narges buildings,"El Narges Buildings, Al Narges, New Cairo City, Cairo",3 bedrooms,2 bathrooms,225 sqm,"2,200,000 EGP"
Villa,own a villa with installment and attractive price,"Mazarine, New Alamein City, North Coast",7 bedrooms,8 bathrooms,513 sqm,"24,700,000 EGP"
Apartment,semi furnished Studio for sale The Village,"The Village, South Investors Area, New Cairo City, Cairo",Studio,1 bathroom,90 sqm,"2,200,000 EGP"
Chalet,Chalet With Garden115m With Credit At Silver Sands,"Silver Sands, Qesm Marsa Matrouh, North Coast",3 bedrooms,3 bathrooms,173 sqm,"2,259,800 EGP"
Villa,amazing Villa for sale at Il Bosco 5% Downpayment,"IL Bosco, New Capital Compounds, New Capital City, Cairo",6 bedrooms,5 bathrooms,300 sqm,"386,000 EGP"
Townhouse,Town house for sale 160 m in compound Al Burouj,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",3 bedrooms,3 bathrooms,160 sqm,"4,032,548 EGP"
Chalet,Garden Senior Chalet | Hacienda bay | Fully Finish,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3 bedrooms,4 bathrooms,200 sqm,"4,650,000 EGP"
Apartment,Club view - green spaces - international schools,"Al Hilton St., Smouha, Hay Sharq, Alexandria",2 bedrooms,1 bathroom,114 sqm,"2,190,938 EGP"
Penthouse,For Sale Penthouse in a Good Location in Eastown,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,291 sqm,"6,750,000 EGP"
Twin House,Twin house for sale first row in Telal Sokhna,"Telal Al Sokhna, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,180 sqm,"4,700,000 EGP"
Chalet,1st Row Golf Furnisher Chalet For Sale In Hacienda,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,227 sqm,"6,000,000 EGP"
Chalet,Chalet for sale in Mountain View Ras el Hikma,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,83 sqm,"2,200,000 EGP"
Chalet,Chalet for sale in Mountain View Ras el Hikma,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,83 sqm,"2,200,000 EGP"
Villa,Villa for sale at palm hills golf extension .,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",4 bedrooms,4 bathrooms,350 sqm,"9,000,000 EGP"
Apartment,Apartment For Sale in Maadi Degla,"Degla Square, Degla, Hay El Maadi, Cairo",2 bedrooms,2 bathrooms,160 sqm,"2,500,000 EGP"
Apartment,Hot deal apartment 186m under market price_ Mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,186 sqm,"5,800,000 EGP"
Townhouse,Townhouse 185 m for sale @ 8 years Porto October,"Porto October, Green Belt, 6 October City, Giza",3 bedrooms,3 bathrooms,105 sqm,"5,200,000 EGP"
Chalet,Catchy Chalet With Private Garden in Greek |3 Beds,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,183 sqm,"9,200,000 EGP"
Townhouse,Townhouse with installments in M.V Chillout Park .,"Mountain View Chill Out Park, Northern Expansions, 6 October City, Giza",3 bedrooms,3 bathrooms,205 sqm,"4,480,000 EGP"
Townhouse,Town Maisonette for sale in hyde park new cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,260 sqm,"3,700,000 EGP"
Twin House,Twin house for sale in Al Marasem Compound .,"Fifth Square, North Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,348 sqm,"8,463,500 EGP"
Villa,"Villa at katameya Dunes, 1300m Golf and Lake View","Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",8 bedrooms,8 bathrooms,"1,300 sqm","31,000,000 EGP"
Apartment,apartment160m-sodic east AZAILYA-5% DP- 8 YEARS,"Sodic East, 6th District, New Heliopolis, Cairo",3 bedrooms,3 bathrooms,160 sqm,"2,800,000 EGP"
Chalet,Chalet110m in Sokhna in Blue Blue with installment,"Blue Blue, Al Ain Al Sokhna, Suez",2 bedrooms,2 bathrooms,110 sqm,"2,866,050 EGP"
Apartment,Fully Finished Apartment 210 M Open View on IKEA,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,210 sqm,"6,500,000 EGP"
Villa,separate villa for sale in district one new cairo,"Block 36, District 1, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,6 bathrooms,600 sqm,"10,000,000 EGP"
Chalet,"Chalet furnished direct Sea ,Pool View La Vista 2","La Vista 2, La Vista, Al Ain Al Sokhna, Suez",3 bedrooms,2 bathrooms,150 sqm,"3,000,000 EGP"
Duplex,Duplex apartment for sale in in Choueifat,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,263 sqm,"2,500,000 EGP"
Chalet,Chalet in Mountain view Ras Al Hekma for sale,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"1,100,000 EGP"
Apartment,"130 m + garden 50 m near receipt, fully finished.","Kayan, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,2 bathrooms,130 sqm,"2,550,000 EGP"
Townhouse,Town House At Tucana +Garden For Sale 1st Row,"Azha, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,175 sqm,"5,600,000 EGP"
Villa,Villa in Katameya Gardens Compound,"Katameya Gardens, El Katameya Compounds, El Katameya, New Cairo City, Cairo",4 bedrooms,4 bathrooms,365 sqm,"6,000,000 EGP"
Apartment,Immediate Delivery in SODIC SKy condos apt 177 sqm,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,177 sqm,"4,920,000 EGP"
Townhouse,Town House For Sale 180 m in Azzar Noarth Coast,"Azzar Islands, Qesm Ad Dabaah, North Coast",3 bedrooms,3 bathrooms,180 sqm,"2,900,000 EGP"
Apartment,Ground Floor 220 sqm Bait El Watan,"Beit Alwatan, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,220 sqm,"1,430,000 EGP"
Apartment,Apartment With Amazing View Ever In -Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,215 sqm,"4,500,000 EGP"
Apartment,apartment for sale in West Hills - October,"West Hills Residence, Ring Road, 6 October City, Giza",2 bedrooms,3 bathrooms,160 sqm,"3,150,000 EGP"
Townhouse,NEW RELEASE townhouse ONLY 5% DOWNPAYMENT ON LAKE,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3 bedrooms,3 bathrooms,165 sqm,"5,300,000 EGP"
Penthouse,Penthouse 291 sqm +86 sqm terrace in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,291 sqm,"6,750,000 EGP"
Twin House,Twin house for sale in Cairo Festival City,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",5 bedrooms,7 bathrooms,420 sqm,"13,000,000 EGP"
Penthouse,Penthouse for sale 190m in La Vista Topaz i,"La Vista Topaz, La Vista, Al Ain Al Sokhna, Suez",4 bedrooms,3 bathrooms,190 sqm,"560,000 EGP"
Apartment,Apartment with 10%DP | Armonia compound|Best OFFER,"Armonia, New Capital Compounds, New Capital City, Cairo",2 bedrooms,2 bathrooms,109 sqm,"1,900,000 EGP"
Apartment,Apartment 190m in Beit Al Watan DP 15%,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,190 sqm,"1,235,001 EGP"
Hotel Apartment,Hotel Apartment In Marassi The Address Hotel,"Marassi, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,100 sqm,"7,450,000 EGP"
